LocationID,Portfolio,State,County,PostalCode,Building Value,Other Value,Contents Value,Time Element Value,Occupancy Code,Construction Code,Stories,Year Built,AAL
33710,2,TX,Dallas,75083,963211,43891,668778,473005,ATC-38,MS00,5+,2013,12377.5776
33711,2,TX,Dallas,75062,1612073,16963,1062725,1095686,ATC-37,MS00,6,1955,16361.77104
33712,2,TX,Dallas,75224,1211254,57821,730820,1791714,ATC-38,MS00,5+,1981,18199.7232
33713,2,WI,Dane,53716,6158094,48087,3528161,4622325,ATC-38,CN00,5,1958,51167.16119
33714,2,OH,Delaware,43240,1668622,23047,1158131,571230,ATC-38,MS00,2,1987,15052.532
33715,2,OH,Delaware,43082,9303510,68005,608189,9590351,ATC-38,CN00,5+,1988,52839.1485
33716,2,PA,Delaware,19037,308805,60612,1312349,588255,ATC-37,MS00,4,1965,8172.0756
33717,2,NY,Delaware,13856,1955414,88929,1735134,1035956,ATC-37,MS00,5+,1987,21669.4485
33718,2,CO,Delta,81420,3228186,54764,574049,2172973,ATC-37,CN00,5,1962,23444.53114
33719,2,TX,Denton,75028,1317709,52649,1139271,1548113,ATC-37,CN00,1,1965,17529.44544
33720,2,CO,Denver,80217,5897595,33723,4906078,6922038,ATC-37,CN10,5+,1999,57540.56616
33721,2,CO,Denver,80251,1810507,13107,1673109,679711,ATC-37,MS00,1,2007,17641.25722
33722,2,IL,Dewitt,61777,1250748,50795,946442,578110,ATC-37,MS00,3,1962,20517.4497
33723,2,IL,Douglas,61913,1169859,68351,1789059,5817583,ATC-38,CN00,2,1956,11675.20464
33724,2,IL,Dupage,60190,1714906,96185,1664181,1136776,ATC-38,MS00,2,1985,16741.73424
33725,2,NY,Dutchess,12571,8680192,37724,418562,6370503,ATC-38,CN10,10,1979,26796.06317
33726,2,TX,Eastland,76445,3472134,54280,2130130,4017489,ATC-38,CN00,2,2006,27861.21504
33727,2,MI,Eaton,48827,3148659,75011,3566886,8535877,ATC-38,CN10,Over 10,2018,10789.80883
33728,2,IL,Edgar,61924,2461936,90323,1333593,6231910,ATC-37,CN00,4,1996,20033.16876
33729,2,TX,El Paso,88521,1946218,53665,1931798,153441,ATC-37,MS00,2,2009,21569.44416
33730,2,TX,El Paso,88567,1161935,95248,1602215,1595712,ATC-38,MS00,3,1993,17642.2356
33731,2,TX,El Paso,88577,5633932,56423,402744,9088619,ATC-37,CN00,5+,1987,49188.76632
33732,2,TX,El Paso,88586,5827865,84614,3792805,1247307,ATC-37,CN10,10,1950,12617.38483
33733,2,CO,El Paso,80913,2558104,34823,3078467,914793,ATC-37,CN10,10,1950,7587.287424
33734,2,CO,Elbert,80117,3876311,92125,3451117,9639843,ATC-38,CN00,4,1999,36848.29536
33735,2,PA,Erie,16441,7365851,62599,741486,8262141,ATC-38,CN00,4,2013,23662.19088
33736,2,PA,Erie,16501,4667881,52719,907570,9755004,ATC-38,CN00,1,2017,12306.5392
33737,2,PA,Erie,16504,233364,34774,1808796,1721220,ATC-37,MS00,3,2019,20054.25312
33738,2,NY,Erie,14223,605223,35067,1235489,1654941,ATC-38,MS00,6,2003,7626.3552
33739,2,NY,Essex,12960,7841465,77110,4464446,8382689,ATC-38,CN10,8,1986,44853.9336
33740,2,MA,Essex,1983,1740620,28461,1730848,431206,ATC-37,MS00,4,1969,21228.129
33741,2,MA,Essex,1833,877395,90717,4376261,5413128,ATC-37,CN00,Over 10,1956,18588.96173
33742,2,OH,Fairfield,43102,3969051,40498,2397950,3585548,ATC-37,CN10,5+,1987,8993.7423
33743,2,TX,Foard,79227,8558907,92251,1116010,7584369,ATC-38,CN10,1,1994,41643.6888
33744,2,TX,Fort Bend,77406,868479,10701,346823,1145045,ATC-38,MS00,2,2007,7511.480064
33745,2,OH,Franklin,43068,9171281,61154,641355,2290280,ATC-37,CN00,1,1968,29193.768
33746,2,NY,Franklin,12945,1984067,73474,1324656,255122,ATC-38,MS00,4,1979,15713.21808
33747,2,MA,Franklin,1302,1485119,24479,631544,1519999,ATC-37,MS00,5+,1972,19770.1614
33748,2,IL,Fulton,61563,3758630,52617,2930552,2210098,ATC-38,CN00,Over 10,2013,12604.27098
33749,2,IL,Fulton,61477,1475438,20967,1125947,248445,ATC-37,MS00,4,2014,15157.80816
33750,2,PA,Fulton,17229,4415202,76075,4593716,9142492,ATC-37,CN00,4,1954,59057.0514
33751,2,NY,Fulton,12032,1446892,79536,1145288,1961948,ATC-37,MS00,5+,1984,12510.8928
33752,2,TX,Galveston,77551,3016702,98766,2145603,2718337,ATC-37,CN00,5,1981,8617.76064
33753,2,MI,Gogebic,49969,826070,91365,1135753,1986291,ATC-37,MS00,5+,2003,10664.22456
33754,2,MI,Grand Traverse,49685,344467,45560,1060133,793792,ATC-37,MS00,2,2005,13032.87322
33755,2,IL,Greene,62081,8981091,52812,3564673,718043,ATC-37,CN10,10,1990,23437.24944
33756,2,IL,Greene,62054,2909070,50508,3588098,7109241,ATC-37,CN10,8,1960,43265.11306
33757,2,NY,Greene,12439,9859388,36253,2358120,2003218,ATC-37,CN10,3,1955,46192.61196
33758,2,OH,Hamilton,45002,1973950,60390,1371393,1503780,ATC-38,MS00,3,1974,38883.34296
33759,2,OH,Hamilton,45252,1181585,47494,1540008,894113,ATC-38,MS00,5,2017,14652.8
33760,2,OH,Hamilton,45262,1973844,16106,1312374,153136,ATC-37,MS00,6,2008,13821.84
33761,2,OH,Hamilton,45244,5842405,76086,749085,8283406,ATC-37,CN10,3,2019,23921.5712
33762,2,MA,Hampden,1089,585007,50924,340404,754938,ATC-37,MS00,3,1992,6855.84108
33763,2,MA,Hampshire,1002,4796860,44356,3151560,1920854,ATC-37,CN10,Over 10,1982,7137.8136
33764,2,MA,Hampshire,1084,2270367,66681,1933556,8851131,ATC-37,CN10,10,1961,34011.53712
33765,2,IL,Hancock,62373,1268851,51672,1973040,3165810,ATC-38,CN10,Over 10,1969,20463.29366
33766,2,IL,Hancock,62341,2675658,25069,2906873,3353304,ATC-37,CN10,5,1977,21291.1079
33767,2,TX,Hardin,77585,1912247,52450,1502921,1939449,ATC-38,MS00,1,2018,28549.31376
33768,2,OH,Hardin,43345,7042383,37415,2892129,262555,ATC-38,CN00,1,1960,24562.7568
33769,2,TX,Harris,77520,8885618,84854,3546990,1583861,ATC-38,CN00,5+,2008,12183.54307
33770,2,TX,Harris,77035,6923429,88460,2834681,9656476,ATC-38,CN00,6,1983,63189.86904
33771,2,TX,Harris,77067,9898639,55538,1624518,6221912,ATC-37,CN10,2,1981,64082.1852
33772,2,TX,Harris,77203,9586776,95803,2396325,7300843,ATC-38,CN00,1,1968,27906.83568
33773,2,TX,Harris,77207,2508294,38545,1494557,9423911,ATC-38,CN10,Over 10,1957,15512.03366
33774,2,TX,Harris,77006,9228911,32210,3845975,2804398,ATC-38,CN10,10,1961,36660.08218
33775,2,TX,Harris,77011,4177110,62446,4092709,4508722,ATC-38,CN00,2,2003,12327.34752
33776,2,TX,Harrison,75670,230561,54054,1523428,226724,ATC-37,MS00,2,2012,12892.28371
33777,2,OH,Henry,43510,9503208,22678,4203598,7474442,ATC-37,CN00,5+,1992,57250.6002
33778,2,OH,Henry,43550,6557578,94182,4009494,4674760,ATC-38,CN10,4,1977,33125.79024
33779,2,TX,Hill,76676,2928099,36641,2340284,8733861,ATC-37,CN10,1,1962,40431.9888
33780,2,TX,Hill,76636,626511,61276,1001514,1541034,ATC-38,MS00,2,1951,25584.2532
33781,2,TX,Hood,76049,2978765,17167,4572779,9138883,ATC-37,CN00,6,1996,18044.20152
33782,2,TX,Houston,75851,6364830,97081,2760568,4787262,ATC-37,CN10,5,2004,12104.41622
33783,2,NJ,Hudson,7303,1377747,53314,3960879,447939,ATC-38,CN10,2,1983,17519.637
33784,2,NJ,Hunterdon,7830,1796120,41739,1642249,595184,ATC-37,MS00,5,1987,16301.168
33785,2,PA,Huntingdon,17255,2580073,52107,3020690,3639598,ATC-38,CN10,Over 10,1979,17841.53856
33786,2,PA,Indiana,15732,940247,38430,1679287,1447995,ATC-38,MS00,6,1954,14781.4524
33787,2,PA,Indiana,15705,1885284,36360,1528813,239818,ATC-38,MS00,1,1958,29226.978
33788,2,MI,Ingham,49285,5736312,99651,1872313,6743727,ATC-38,CN10,Over 10,1987,38153.28792
33789,2,MI,Ingham,48980,7897070,52651,2013640,6020018,ATC-38,CN10,3,1990,35163.4338
33790,2,MI,Ingham,48901,5542443,89797,558189,4052591,ATC-38,CN00,5,1996,30421.7694
33791,2,IL,Jackson,62916,1637371,53628,899938,371044,ATC-38,MS00,1,1957,12902.38924
33792,2,IL,Jasper,62475,2716111,83139,3278945,1030615,ATC-37,CN00,4,1950,8445.26628
33793,2,CO,Jefferson,80225,7632631,94817,1593213,992448,ATC-38,CN00,6,1977,13365.78926
33794,2,WI,Jefferson,53551,1193614,51610,1515544,7303222,ATC-38,CN10,6,1987,29890.0503
33795,2,NY,Jefferson,13640,1818464,43152,2797379,1613498,ATC-38,CN00,Over 10,1969,16258.30186
33796,2,WI,Kenosha,53181,436740,30894,305003,201613,ATC-37,MS00,2,2007,4715.37
33797,2,NY,Kings,11216,6100617,19755,2720850,1889054,ATC-38,CN00,5+,2019,13906.4377
33798,2,NY,Kings,11219,9201649,69119,956686,5420598,ATC-37,CN10,Over 10,2006,9013.277952
33799,2,NY,Kings,11224,1352746,77867,1950410,1888387,ATC-37,MS00,3,1990,15650.1477
33800,2,NY,Kings,11239,5896816,39941,3351489,2946072,ATC-38,CN10,5,1995,29729.39274
33801,2,NY,Kings,11241,6446662,25364,1340733,9193366,ATC-38,CN10,4,1953,16529.9535
33802,2,IL,La Salle,61360,6784101,80478,2641149,5613080,ATC-37,CN00,5+,2003,11974.09594
33803,2,IL,Lake,60099,1864064,28567,1531304,1517483,ATC-37,MS00,3,2008,23916.46312
33804,2,PA,Lancaster,17557,7924923,93746,1980200,8770338,ATC-38,CN00,6,1954,60812.23068
33805,2,PA,Lancaster,17566,6885163,53153,3765105,776850,ATC-37,CN00,4,1957,12398.69268
33806,2,PA,Lancaster,17572,7434215,16485,2263384,6198630,ATC-37,CN10,10,1962,45828.61632
33807,2,PA,Lancaster,17579,7971031,36304,3937354,8323840,ATC-38,CN10,10,1993,32429.6464
33808,2,CO,Las Animas,81081,1903272,49230,1461220,1556546,ATC-37,MS00,2,1979,47237.42707
33809,2,PA,Lawrence,16143,5070410,46538,3192651,8903833,ATC-37,CN00,6,2008,12393.67104
33810,2,PA,Lawrence,16102,5665026,77794,571099,5722071,ATC-37,CN00,2,2015,19257.584
33811,2,PA,Lawrence,16103,1362062,94212,3439155,7181553,ATC-37,CN10,5,1987,10869.2838
33812,2,IL,Lee,61031,3598667,23652,4209164,1470108,ATC-37,CN10,5+,1986,9208.57509
33813,2,MI,Lenawee,49247,2924513,35203,1714165,7887285,ATC-37,CN00,3,1962,16580.73912
33814,2,OH,Licking,43008,423799,79433,559045,996485,ATC-37,MS00,3,1985,9058.5528
33815,2,WI,Lincoln,54442,8771255,35379,3087177,9538058,ATC-38,CN00,1,1967,84870.20124
33816,2,NY,Livingston,14423,974830,46732,2835514,635049,ATC-37,CN00,10,1966,3881.196
33817,2,NY,Livingston,14454,6583660,91279,4439067,8210450,ATC-37,CN10,8,1988,41740.82496
33818,2,NY,Livingston,14486,1659386,89569,986831,7993937,ATC-38,CN10,5,2013,6952.860504
33819,2,TX,Loving,79754,873374,20897,661173,188921,ATC-37,MS00,1,2009,7368.19776
33820,2,OH,Lucas,43699,9408051,35867,236869,2652140,ATC-38,CN10,8,1998,19732.6832
33821,2,OH,Lucas,43537,8954924,77141,3171242,1193883,ATC-37,CN00,3,2013,21435.504
33822,2,PA,Luzerne,18708,6699590,68552,2668248,4059504,ATC-37,CN00,3,1965,32390.1456
33823,2,MI,Macomb,48317,1513157,50893,688347,1865547,ATC-37,MS00,4,1973,16307.05824
33824,2,MI,Macomb,48318,2457763,25681,2987891,2473606,ATC-37,CN10,1,1998,8739.4351
33825,2,IL,Macoupin,62069,591544,30643,3029936,1303518,ATC-38,CN10,10,1972,10466.31379
33826,2,IL,Macoupin,62079,1745465,23881,4251872,422115,ATC-38,CN10,6,2015,10206.23947
33827,2,OH,Mahoning,44507,4082131,78736,919999,9085514,ATC-38,CN10,Over 10,1968,13599.7248
33828,2,OH,Mahoning,44514,1400048,37282,759479,940221,ATC-37,MS00,6,1993,9411.09
33829,2,MI,Manistee,49634,3744441,57228,4221480,2735885,ATC-37,CN00,1,1997,11834.9374
33830,2,MI,Manistee,49619,6315119,67233,2248080,5366769,ATC-38,CN00,1,1956,55428.91596
33831,2,TX,Marion,75564,7648433,20578,2441077,6140297,ATC-38,CN10,1,1968,23400.5544
33832,2,MI,Marquette,49808,4935594,35859,1571965,4692241,ATC-37,CN10,Over 10,1965,35594.56771
33833,2,MI,Marquette,49871,5187753,15711,1278865,3642119,ATC-37,CN10,3,1953,26728.54272
33834,2,PA,Mckean,16740,7068796,89335,3824685,6116909,ATC-38,CN10,Over 10,1951,32831.472
33835,2,IL,Mclean,61744,3281368,67400,4942541,1223069,ATC-38,CN10,5+,1952,22606.16213
33836,2,IL,Mclean,61791,1826245,45615,1026193,1408754,ATC-37,MS00,2,1952,31267.41882
33837,2,MI,Menominee,49858,1170477,20539,1364980,613156,ATC-38,MS00,5,2003,13944.2688
33838,2,CO,Mesa,81624,1123276,77802,4827727,433067,ATC-38,CN00,4,1955,16749.17222
33839,2,MA,Middlesex,1863,9260689,69891,2410894,7046429,ATC-38,CN10,2,2010,27054.58032
33840,2,MA,Middlesex,1864,2493909,47606,2366309,7912654,ATC-38,CN10,2,1969,41538.34872
33841,2,MA,Middlesex,2145,277383,75053,1298576,1700346,ATC-38,MS00,1,1974,11944.23991
33842,2,MA,Middlesex,1813,8324313,92007,2795417,9130232,ATC-38,CN10,Over 10,1977,52726.38365
33843,2,MA,Middlesex,1801,497718,50884,1724559,1186682,ATC-37,MS00,3,1972,24661.7609
33844,2,MA,Middlesex,1718,1971559,36468,1153906,1015845,ATC-37,MS00,3,1975,19852.80106
33845,2,MI,Missaukee,49667,8220259,74207,3944282,1733430,ATC-38,CN10,8,2007,19672.82662
33846,2,NJ,Monmouth,7716,8033301,77256,3446462,1401433,ATC-38,CN10,8,2013,8293.40928
33847,2,NJ,Monmouth,7721,858243,87959,587907,1071263,ATC-37,MS00,3,1951,10317.27312
33848,2,NJ,Monmouth,7735,1661546,40200,1936457,1104193,ATC-38,MS00,1,2004,25039.85088
33849,2,NJ,Monmouth,8501,885134,77773,1389904,8577386,ATC-38,CN10,8,2009,20985.97824
33850,2,NY,Monroe,14649,1375640,71093,1224456,1627829,ATC-37,MS00,2,2018,10214.46677
33851,2,MI,Monroe,48177,2133118,28088,1783552,6062154,ATC-37,CN10,2,2015,8806.08256
33852,2,WI,Monroe,54656,1796353,34924,679571,1786840,ATC-37,MS00,3,1989,31201.21488
33853,2,PA,Monroe,18360,1226361,96153,1850481,1086599,ATC-38,MS00,6,1979,30669.0768
33854,2,PA,Monroe,18333,4705242,88242,3947491,7226936,ATC-37,CN00,2,1982,31935.822
33855,2,OH,Monroe,43747,658448,98841,2702997,8101482,ATC-37,CN10,5,1976,24973.41888
33856,2,OH,Monroe,43931,1551250,39726,944219,1126979,ATC-38,MS00,6,1974,26367.6528
33857,2,MI,Montcalm,48884,5580413,45708,2219692,8633358,ATC-37,CN10,10,1958,52206.01373
33858,2,TX,Montgomery,77333,404208,66827,1115635,1876687,ATC-37,MS00,2,1964,16457.87246
33859,2,TX,Montgomery,77316,2721289,10597,1368717,2041748,ATC-38,CN00,3,1975,17689.97088
33860,2,OH,Montgomery,45426,3945825,56163,2989252,8287466,ATC-37,CN00,4,1972,16501.00248
33861,2,PA,Montgomery,19455,740857,19674,720357,513993,ATC-38,MS00,2,1950,10532.97168
33862,2,OH,Morgan,43758,930031,22587,3564687,8724168,ATC-37,CN10,4,1972,28601.58168
33863,2,OH,Morgan,43787,5844979,64850,4059241,3054403,ATC-37,CN00,3,1969,46884.5028
33864,2,NY,Nassau,11756,4154918,45958,415502,5678733,ATC-38,CN00,3,2012,7412.47992
33865,2,NY,Nassau,11762,1611629,15466,1608973,1140623,ATC-38,MS00,3,2006,17331.69636
33866,2,NY,Nassau,11561,7336441,46098,1259470,7174770,ATC-38,CN10,2,1969,51246.36396
33867,2,NY,Nassau,11027,260482,55403,1603354,1887594,ATC-38,MS00,3,1963,18090.07042
33868,2,NY,Nassau,11053,1173054,51321,291358,1427561,ATC-37,MS00,6,1990,10595.8584
33869,2,NY,New York,10032,1734559,45323,4502055,9877149,ATC-38,CN00,5,1956,47119.89478
33870,2,NY,New York,10102,4300956,85785,1009960,4099051,ATC-37,CN10,8,1982,6836.94144
33871,2,NY,New York,10128,2917361,98658,889228,2535761,ATC-38,CN10,Over 10,1995,13912.57728
33872,2,NY,New York,10132,926529,85956,133663,510664,ATC-38,MS00,3,1960,7873.170624
33873,2,NY,New York,10152,7719948,21907,3072248,333668,ATC-38,CN00,5+,2010,14447.51122
33874,2,PA,Northumberland,17851,7625787,50778,2598596,6915011,ATC-38,CN10,10,1978,33005.13024
33875,2,TX,Ochiltree,79033,6988167,37644,2038172,2747410,ATC-38,CN10,5+,2006,20410.0871
33876,2,IL,Ogle,61015,486524,65730,1243743,1840182,ATC-37,MS00,1,1994,17599.10636
33877,2,NY,Oneida,13449,635711,33191,1007753,1167802,ATC-38,MS00,4,1989,10240.0452
33878,2,NY,Onondaga,13066,6750519,48401,1706161,7700929,ATC-38,CN00,6,1984,13126.8681
33879,2,NY,Ontario,14471,3168639,53524,2906115,783455,ATC-37,CN10,4,1951,20154.61343
33880,2,NY,Orange,10973,1925707,27704,1364407,1780552,ATC-38,MS00,5,2016,11012.4792
33881,2,NY,Oswego,13493,2613946,33447,588005,5674574,ATC-37,CN10,5,2004,17320.98557
33882,2,WI,Ozaukee,53024,8837186,57744,1475778,8638414,ATC-37,CN00,Over 10,1959,20073.63283
33883,2,NJ,Passaic,7442,2342242,62534,2705538,6087558,ATC-37,CN00,2,1976,40312.3392
33884,2,OH,Paulding,45821,7753951,46523,3093961,1917164,ATC-37,CN00,8,1963,36897.40512
33885,2,PA,Philadelphia,19150,732059,46930,3996869,7071297,ATC-37,CN10,4,1964,12794.9274
33886,2,PA,Philadelphia,19178,1623653,58286,1328734,813977,ATC-37,MS00,1,1994,12621.345
33887,2,WI,Pierce,54011,1861333,46224,379375,1448964,ATC-37,MS00,5+,1952,14794.14816
33888,2,IL,Pike,62355,2803540,79684,2432169,5499437,ATC-37,CN00,6,1999,21413.3634
33889,2,MA,Plymouth,2044,1879001,53265,2101175,3147762,ATC-37,CN10,3,1990,6463.0827
33890,2,TX,Polk,77399,1780174,12728,1383018,510280,ATC-37,MS00,4,1959,15924.384
33891,2,WI,Portage,54481,6832571,50604,1465830,9727761,ATC-37,CN00,1,1987,39768.8852
33892,2,PA,Potter,16941,801226,94647,584083,1131952,ATC-38,MS00,5,1987,13059.54
33893,2,CO,Pueblo,81003,7507469,53392,3279618,3660829,ATC-38,CN00,Over 10,2012,11137.00454
33894,2,NY,Queens,11363,3511531,17617,1511450,5663852,ATC-38,CN10,2,2006,23121.612
33895,2,IL,Randolph,62242,1667772,14721,915149,836403,ATC-37,MS00,2,1992,20775.97225
33896,2,NY,Rensselaer,12052,2933044,88687,3764551,4926115,ATC-37,CN00,2,1980,10541.1573
33897,2,NY,Rensselaer,12140,1172095,76234,1119150,1319826,ATC-37,MS00,6,1958,23893.7364
33898,2,TX,Robertson,76629,2980230,81336,2558830,6047103,ATC-37,CN00,3,1975,16801.19856
33899,2,WI,Rock,53511,9139548,85605,1480872,1782845,ATC-38,CN00,10,1986,21980.4112
33900,2,IL,Rock Island,61242,1872828,47386,4323527,4746496,ATC-38,CN00,8,1950,23211.38054
33901,2,IL,Rock Island,61299,2961866,88945,4885423,7504178,ATC-38,CN00,10,1971,48915.22522
33902,2,NY,Rockland,10977,650904,28257,1939891,521031,ATC-38,MS00,6,1981,8478.2241
33903,2,TX,Rockwall,75087,2159190,10650,3066178,5834584,ATC-37,CN10,3,1955,15941.66688
33904,2,MI,Saginaw,48607,2461880,52918,165897,2947960,ATC-37,CN00,4,1971,13373.68428
33905,2,IL,Saint Clair,62202,7817559,72151,205138,1244127,ATC-37,CN10,2,2017,16436.596
33906,2,IL,Saint Clair,62204,7341305,22127,4418322,4782210,ATC-37,CN10,2,1986,54661.0812
33907,2,NJ,Salem,8067,5740551,63469,630298,628467,ATC-38,CN10,1,1982,14125.57
33908,2,NJ,Salem,8070,3215014,34003,679852,9466696,ATC-37,CN00,1,1984,40186.695
33909,2,OH,Sandusky,43407,4739727,18648,1619933,4543118,ATC-38,CN10,Over 10,1980,17474.2816
33910,2,IL,Sangamon,62703,5807402,11954,4129317,6540371,ATC-37,CN00,5,1989,48972.46068
33911,2,IL,Sangamon,62715,1366916,72183,1496357,584682,ATC-38,MS00,1,2000,25556.20188
33912,2,PA,Schuylkill,17922,841713,54741,1667731,811947,ATC-38,MS00,1,1951,17825.97696
33913,2,PA,Schuylkill,18241,9258823,73124,3962487,8586024,ATC-38,CN10,8,1959,21005.23968
33914,2,TX,Scurry,79517,6745799,23370,1855521,9601601,ATC-38,CN00,6,1963,70863.81941
33915,2,WI,Shawano,54450,7887215,93344,527010,2543613,ATC-38,CN10,2,1961,14587.56024
33916,2,MI,Shiawassee,48460,9422761,10605,1926727,2347967,ATC-38,CN10,8,1990,24126.1856
33917,2,TX,Smith,75791,7590129,47082,4905247,6111659,ATC-37,CN10,6,1954,48351.47126
33918,2,PA,Somerset,15411,1924939,27609,1870045,8911410,ATC-37,CN00,6,1957,41258.16972
33919,2,PA,Somerset,15553,7352873,43863,832422,1910651,ATC-37,CN00,10,1978,19468.43328
33920,2,NY,Steuben,14856,924586,90525,3357594,2680030,ATC-37,CN00,4,1996,11425.4307
33921,2,NY,Steuben,14858,9578954,60559,3577774,2259204,ATC-38,CN00,3,1952,50143.83084
33922,2,NY,Steuben,14807,7775234,96973,4763522,6486329,ATC-38,CN00,5+,1951,55759.92113
33923,2,NY,Suffolk,11796,4853619,66429,4863140,5242192,ATC-37,CN10,Over 10,1997,10818.2736
33924,2,NY,Suffolk,11944,1500805,91215,1632994,859644,ATC-37,MS00,2,1977,24262.86852
33925,2,NY,Suffolk,11971,2237042,57328,261774,6658217,ATC-37,CN00,Over 10,2011,5307.471936
33926,2,NY,Suffolk,11972,3401750,58468,4805416,9241050,ATC-38,CN10,2,1970,18907.21872
33927,2,NY,Suffolk,11742,1542006,40057,252591,375193,ATC-37,MS00,4,1959,7159.90428
33928,2,NY,Sullivan,12754,1150406,82299,1426101,845421,ATC-37,MS00,3,1961,24978.13006
33929,2,NY,Sullivan,12766,5707529,24554,4157380,4649665,ATC-37,CN10,3,1983,26170.4304
33930,2,PA,Susquehanna,18816,9836516,64571,3534598,8702020,ATC-37,CN10,2,1961,26565.246
33931,2,TX,Tarrant,76244,8787703,95803,3831368,3577355,ATC-37,CN00,10,1963,37537.29562
33932,2,TX,Taylor,79508,748008,98574,1579137,1937830,ATC-38,MS00,5,1984,15708.7764
33933,2,TX,Taylor,79697,1339902,25255,1266278,1885417,ATC-37,MS00,2,1982,29811.2232
33934,2,TX,Tom Green,76939,8582180,57630,2866437,6304577,ATC-37,CN00,5+,2009,30777.10387
33935,2,TX,Tom Green,76935,9329121,95854,4331788,6525555,ATC-38,CN10,5,1951,52571.76826
33936,2,TX,Tom Green,76906,5087804,43072,2768190,4913094,ATC-37,CN00,5,1959,33209.11872
33937,2,NY,Tompkins,13062,6685067,16490,4984410,4970297,ATC-37,CN00,8,1962,43173.03629
33938,2,TX,Travis,78718,820566,36701,844542,1304699,ATC-37,MS00,1,1974,14286.92602
33939,2,TX,Travis,78744,253680,74015,360713,1779427,ATC-37,MS00,5,1974,10661.0472
33940,2,OH,Trumbull,44430,832340,31410,1126126,144575,ATC-37,MS00,5,1975,7684.0236
33941,2,OH,Trumbull,44450,8411544,70167,3637755,9913269,ATC-38,CN00,5,2005,47590.7076
33942,2,NY,Ulster,12453,811387,26093,1862409,891996,ATC-38,MS00,5,2018,10344.6288
33943,2,NY,Ulster,12456,1820784,90847,1517757,926219,ATC-38,MS00,6,2008,15680.1852
33944,2,NJ,Union,7065,1142380,35310,3171412,5869928,ATC-38,CN10,5,2004,14715.4032
33945,2,NJ,Union,7092,2158064,57225,4948566,6750312,ATC-38,CN00,3,2016,11131.3336
33946,2,TX,Upton,79778,7677419,47312,1167683,3393260,ATC-37,CN00,5+,1993,13268.52792
33947,2,MI,Van Buren,49071,8927849,36396,873506,3726119,ATC-38,CN00,Over 10,1992,23872.4112
33948,2,TX,Victoria,77902,757223,79091,854235,323540,ATC-37,MS00,1,2018,8507.511936
33949,2,TX,Victoria,77951,3163532,26138,2011375,8449126,ATC-38,CN10,1,1975,39312.49248
33950,2,TX,Ward,79756,3549458,90924,4253907,533465,ATC-37,CN10,4,1966,32767.10755
33951,2,PA,Warren,16350,8984216,46471,3370638,598788,ATC-37,CN10,4,1982,23400.2034
33952,2,NJ,Warren,7820,1748950,71565,631798,1981283,ATC-37,MS00,6,1963,26601.576
33953,2,NY,Warren,12817,1797644,72564,1474349,1650279,ATC-37,MS00,6,1956,26972.1144
33954,2,WI,Washington,53076,6315167,61899,4472054,8938793,ATC-37,CN00,8,1985,17413.36344
33955,2,WI,Washington,53002,5105681,57888,839294,6608393,ATC-38,CN00,10,2005,17756.64845
33956,2,OH,Washington,45729,8384149,15499,3561941,9651196,ATC-37,CN10,2,1985,64838.355
33957,2,CO,Washington,80757,3825852,27463,3886276,966581,ATC-37,CN10,3,1976,37610.66304
33958,2,PA,Washington,15333,1116095,30753,1189951,596906,ATC-38,MS00,1,1996,12908.302
33959,2,NY,Washington,12834,2239213,26958,678557,8992478,ATC-38,CN00,10,2005,13751.66131
33960,2,MI,Washtenaw,48107,8432154,56919,458845,7440977,ATC-37,CN10,5,1974,19470.00726
33961,2,WI,Waupaca,54929,2574758,91702,3554708,3308212,ATC-37,CN00,8,1981,16771.7088
33962,2,MI,Wayne,48186,8919558,42377,2669670,1034788,ATC-38,CN00,8,2001,17834.28134
33963,2,MI,Wayne,48265,6022058,13966,392341,8741049,ATC-38,CN00,10,1950,16018.90118
33964,2,MI,Wayne,48167,5275499,70709,4000473,6151614,ATC-37,CN10,10,2003,10910.79968
33965,2,PA,Wayne,18443,2548722,96953,1637232,2417912,ATC-38,CN10,Over 10,1992,5360.6552
33966,2,PA,Wayne,18456,1134051,98217,898681,357361,ATC-38,MS00,5,1951,11943.888
33967,2,NY,Westchester,10560,5969955,17759,2566623,9659889,ATC-37,CN10,Over 10,1950,47211.27379
